timestamp,flight,status,departure scheduled time,departure actual time,departure actual date,arrival scheduled time,arrival actual time,arrival actual date,parsed status,raw
Sat Jun 10 16:00:01 UTC 2017,5141,Arrived Gate 7 Minutes Early,10:34 a.m.,10:26 a.m.,"Fri, Jun 9",1:00 p.m.,12:53 p.m.,"Fri, Jun 9",early,"{'5141','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:26 a.m.','DEPARTURE','Actual date:','Fri, Jun 9','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:53 p.m.','ARRIVAL','Actual date:','Fri, Jun 9'}"
Sat Jun 10 16:00:01 UTC 2017,5001,Arrived Gate 9 Minutes Early,1:30 p.m.,1:28 p.m.,"Fri, Jun 9",2:04 p.m.,1:55 p.m.,"Fri, Jun 9",early,"{'5001','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:28 p.m.','DEPARTURE','Actual date:','Fri, Jun 9','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:55 p.m.','ARRIVAL','Actual date:','Fri, Jun 9'}"
Sat Jun 10 16:00:01 UTC 2017,5109,Arrived Gate 6 Minutes Early,6:00 a.m.,5:55 a.m.,"Fri, Jun 9",6:29 a.m.,6:23 a.m.,"Fri, Jun 9",early,"{'5109','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:55 a.m.','DEPARTURE','Actual date:','Fri, Jun 9','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:23 a.m.','ARRIVAL','Actual date:','Fri, Jun 9'}"
Sun Jun 11 16:00:01 UTC 2017,5061,Arrived Gate 6 Minutes Early,9:10 p.m.,9:04 p.m.,"Sat, Jun 10",11:36 p.m.,11:30 p.m.,"Sat, Jun 10",early,"{'5061','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Sat, Jun 10','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:30 p.m.','ARRIVAL','Actual date:','Sat, Jun 10'}"
Sun Jun 11 16:00:01 UTC 2017,5141,Arrived Gate 12 Minutes Early,10:34 a.m.,10:32 a.m.,"Sat, Jun 10",1:00 p.m.,12:48 p.m.,"Sat, Jun 10",early,"{'5141','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:32 a.m.','DEPARTURE','Actual date:','Sat, Jun 10','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:48 p.m.','ARRIVAL','Actual date:','Sat, Jun 10'}"
Sun Jun 11 16:00:01 UTC 2017,5001,Arrived Gate 3 Minutes Late,1:30 p.m.,1:20 p.m.,"Sat, Jun 10",2:04 p.m.,2:07 p.m.,"Sat, Jun 10",late,"{'5001','STATUS','Arrived Gate 3 Minutes Late','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:20 p.m.','DEPARTURE','Actual date:','Sat, Jun 10','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','2:07 p.m.','ARRIVAL','Actual date:','Sat, Jun 10'}"
Sun Jun 11 16:00:01 UTC 2017,5109,Delayed due to aircraft preparation (arrived gate 18 minutes late),6:00 a.m.,6:12 a.m.,"Sat, Jun 10",6:29 a.m.,6:47 a.m.,"Sat, Jun 10",late,"{'5109','STATUS','Delayed due to aircraft preparation (arrived gate 18 minutes late)','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','6:12 a.m.','DEPARTURE','Actual date:','Sat, Jun 10','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:47 a.m.','ARRIVAL','Actual date:','Sat, Jun 10'}"
Mon Jun 12 16:00:02 UTC 2017,5061,Arrived Gate 51 Minutes Late,9:10 p.m.,9:35 p.m.,"Sun, Jun 11",11:36 p.m.,12:27 a.m.,"Mon, Jun 12",late,"{'5061','STATUS','Arrived Gate 51 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:35 p.m.','DEPARTURE','Actual date:','Sun, Jun 11','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:27 a.m.','ARRIVAL','Actual date:','Mon, Jun 12'}"
Mon Jun 12 16:00:02 UTC 2017,5141,Arrived Gate 23 Minutes Early,10:34 a.m.,10:29 a.m.,"Sun, Jun 11",1:00 p.m.,12:37 p.m.,"Sun, Jun 11",early,"{'5141','STATUS','Arrived Gate 23 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:29 a.m.','DEPARTURE','Actual date:','Sun, Jun 11','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:37 p.m.','ARRIVAL','Actual date:','Sun, Jun 11'}"
Mon Jun 12 16:00:02 UTC 2017,5001,Arrived Gate 7 Minutes Early,1:30 p.m.,1:22 p.m.,"Sun, Jun 11",2:04 p.m.,1:57 p.m.,"Sun, Jun 11",early,"{'5001','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:22 p.m.','DEPARTURE','Actual date:','Sun, Jun 11','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:57 p.m.','ARRIVAL','Actual date:','Sun, Jun 11'}"
Mon Jun 12 16:00:02 UTC 2017,5109,Arrived Gate 5 Minutes Early,6:00 a.m.,5:50 a.m.,"Sun, Jun 11",6:29 a.m.,6:24 a.m.,"Sun, Jun 11",early,"{'5109','STATUS','Arrived Gate 5 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:50 a.m.','DEPARTURE','Actual date:','Sun, Jun 11','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:24 a.m.','ARRIVAL','Actual date:','Sun, Jun 11'}"
Tue Jun 13 16:00:01 UTC 2017,5061,Arrived Gate 1 Hour 54 Minutes Late,9:10 p.m.,10:50 p.m.,"Mon, Jun 12",11:36 p.m.,1:30 a.m.,"Tue, Jun 13",late,"{'5061','STATUS','Arrived Gate 1 Hour 54 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','10:50 p.m.','DEPARTURE','Actual date:','Mon, Jun 12','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','1:30 a.m.','ARRIVAL','Actual date:','Tue, Jun 13'}"
Tue Jun 13 16:00:01 UTC 2017,5141,Arrived Gate 14 Minutes Early,10:34 a.m.,10:27 a.m.,"Mon, Jun 12",1:00 p.m.,12:46 p.m.,"Mon, Jun 12",early,"{'5141','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:27 a.m.','DEPARTURE','Actual date:','Mon, Jun 12','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:46 p.m.','ARRIVAL','Actual date:','Mon, Jun 12'}"
Tue Jun 13 16:00:01 UTC 2017,5001,Arrived Gate 23 Minutes Early,1:30 p.m.,1:19 p.m.,"Mon, Jun 12",2:04 p.m.,1:41 p.m.,"Mon, Jun 12",early,"{'5001','STATUS','Arrived Gate 23 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:19 p.m.','DEPARTURE','Actual date:','Mon, Jun 12','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:41 p.m.','ARRIVAL','Actual date:','Mon, Jun 12'}"
Tue Jun 13 16:00:01 UTC 2017,5109,Arrived Gate 10 Minutes Early,6:00 a.m.,5:57 a.m.,"Mon, Jun 12",6:29 a.m.,6:19 a.m.,"Mon, Jun 12",early,"{'5109','STATUS','Arrived Gate 10 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:57 a.m.','DEPARTURE','Actual date:','Mon, Jun 12','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:19 a.m.','ARRIVAL','Actual date:','Mon, Jun 12'}"
Wed Jun 14 16:00:02 UTC 2017,5061,Arrived Gate 4 Minutes Late,9:10 p.m.,9:04 p.m.,"Tue, Jun 13",11:36 p.m.,11:40 p.m.,"Tue, Jun 13",late,"{'5061','STATUS','Arrived Gate 4 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Tue, Jun 13','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:40 p.m.','ARRIVAL','Actual date:','Tue, Jun 13'}"
Wed Jun 14 16:00:02 UTC 2017,5141,Arrived Gate 17 Minutes Early,10:34 a.m.,10:24 a.m.,"Tue, Jun 13",1:00 p.m.,12:43 p.m.,"Tue, Jun 13",early,"{'5141','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:24 a.m.','DEPARTURE','Actual date:','Tue, Jun 13','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:43 p.m.','ARRIVAL','Actual date:','Tue, Jun 13'}"
Wed Jun 14 16:00:02 UTC 2017,5001,Arrived Gate 4 Minutes Early,1:30 p.m.,1:20 p.m.,"Tue, Jun 13",2:04 p.m.,2:00 p.m.,"Tue, Jun 13",early,"{'5001','STATUS','Arrived Gate 4 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:20 p.m.','DEPARTURE','Actual date:','Tue, Jun 13','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','2:00 p.m.','ARRIVAL','Actual date:','Tue, Jun 13'}"
Wed Jun 14 16:00:02 UTC 2017,5109,Arrived Gate 4 Minutes Early,6:00 a.m.,5:53 a.m.,"Tue, Jun 13",6:29 a.m.,6:25 a.m.,"Tue, Jun 13",early,"{'5109','STATUS','Arrived Gate 4 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:53 a.m.','DEPARTURE','Actual date:','Tue, Jun 13','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:25 a.m.','ARRIVAL','Actual date:','Tue, Jun 13'}"
Thu Jun 15 16:00:01 UTC 2017,5061,Canceled due to air traffic control conditions impacting our flight operations,9:10 p.m.,,,11:36 p.m.,,,canceled,"{'5061','STATUS','Canceled due to air traffic control conditions impacting our flight operations','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Scheduled date:','Wed, Jun 14','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Scheduled date:','Wed, Jun 14'}"
Thu Jun 15 16:00:01 UTC 2017,5141,Arrived Gate On Time,10:34 a.m.,,,1:00 p.m.,,,on time,"{'5141','STATUS','Arrived Gate On Time','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Scheduled date:','Wed, Jun 14','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Scheduled date:','Wed, Jun 14'}"
Thu Jun 15 16:00:01 UTC 2017,5001,Canceled due to air traffic control conditions impacting our flight operations,1:30 p.m.,,,2:04 p.m.,,,canceled,"{'5001','STATUS','Canceled due to air traffic control conditions impacting our flight operations','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Scheduled date:','Wed, Jun 14','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Scheduled date:','Wed, Jun 14'}"
Thu Jun 15 16:00:01 UTC 2017,5109,Arrived Gate 2 Minutes Early,6:00 a.m.,5:53 a.m.,"Wed, Jun 14",6:29 a.m.,6:27 a.m.,"Wed, Jun 14",early,"{'5109','STATUS','Arrived Gate 2 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:53 a.m.','DEPARTURE','Actual date:','Wed, Jun 14','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:27 a.m.','ARRIVAL','Actual date:','Wed, Jun 14'}"
Fri Jun 16 16:00:01 UTC 2017,5061,Arrived Gate 4 Minutes Early,9:10 p.m.,9:05 p.m.,"Thu, Jun 15",11:36 p.m.,11:32 p.m.,"Thu, Jun 15",early,"{'5061','STATUS','Arrived Gate 4 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:05 p.m.','DEPARTURE','Actual date:','Thu, Jun 15','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:32 p.m.','ARRIVAL','Actual date:','Thu, Jun 15'}"
Fri Jun 16 16:00:01 UTC 2017,5141,Arrived Gate 9 Minutes Early,10:34 a.m.,10:29 a.m.,"Thu, Jun 15",1:00 p.m.,12:51 p.m.,"Thu, Jun 15",early,"{'5141','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:29 a.m.','DEPARTURE','Actual date:','Thu, Jun 15','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:51 p.m.','ARRIVAL','Actual date:','Thu, Jun 15'}"
Fri Jun 16 16:00:01 UTC 2017,5001,Arrived Gate 11 Minutes Early,1:30 p.m.,1:21 p.m.,"Thu, Jun 15",2:04 p.m.,1:53 p.m.,"Thu, Jun 15",early,"{'5001','STATUS','Arrived Gate 11 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:21 p.m.','DEPARTURE','Actual date:','Thu, Jun 15','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:53 p.m.','ARRIVAL','Actual date:','Thu, Jun 15'}"
Fri Jun 16 16:00:01 UTC 2017,5109,Arrived Gate 12 Minutes Early,6:00 a.m.,5:56 a.m.,"Thu, Jun 15",6:29 a.m.,6:17 a.m.,"Thu, Jun 15",early,"{'5109','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:56 a.m.','DEPARTURE','Actual date:','Thu, Jun 15','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:17 a.m.','ARRIVAL','Actual date:','Thu, Jun 15'}"
Sat Jun 17 16:00:01 UTC 2017,5061,Arrived Gate 25 Minutes Late,9:10 p.m.,9:12 p.m.,"Fri, Jun 16",11:36 p.m.,12:01 a.m.,"Sat, Jun 17",late,"{'5061','STATUS','Arrived Gate 25 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:12 p.m.','DEPARTURE','Actual date:','Fri, Jun 16','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:01 a.m.','ARRIVAL','Actual date:','Sat, Jun 17'}"
Sat Jun 17 16:00:01 UTC 2017,5141,Arrived Gate 18 Minutes Early,10:34 a.m.,10:27 a.m.,"Fri, Jun 16",1:00 p.m.,12:42 p.m.,"Fri, Jun 16",early,"{'5141','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:27 a.m.','DEPARTURE','Actual date:','Fri, Jun 16','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:42 p.m.','ARRIVAL','Actual date:','Fri, Jun 16'}"
Sat Jun 17 16:00:01 UTC 2017,5001,Arrived Gate 13 Minutes Early,1:30 p.m.,,,2:04 p.m.,1:51 p.m.,"Fri, Jun 16",early,"{'5001','STATUS','Arrived Gate 13 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Scheduled date:','Fri, Jun 16','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:51 p.m.','ARRIVAL','Actual date:','Fri, Jun 16'}"
Sat Jun 17 16:00:01 UTC 2017,5109,Arrived Gate 8 Minutes Early,6:00 a.m.,5:49 a.m.,"Fri, Jun 16",6:29 a.m.,6:21 a.m.,"Fri, Jun 16",early,"{'5109','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:49 a.m.','DEPARTURE','Actual date:','Fri, Jun 16','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:21 a.m.','ARRIVAL','Actual date:','Fri, Jun 16'}"
Sun Jun 18 16:00:01 UTC 2017,5061,Arrived Gate 46 Minutes Late,9:10 p.m.,9:02 p.m.,"Sat, Jun 17",11:36 p.m.,12:22 a.m.,"Sun, Jun 18",late,"{'5061','STATUS','Arrived Gate 46 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:02 p.m.','DEPARTURE','Actual date:','Sat, Jun 17','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:22 a.m.','ARRIVAL','Actual date:','Sun, Jun 18'}"
Sun Jun 18 16:00:01 UTC 2017,5141,Arrived Gate 13 Minutes Early,10:34 a.m.,10:28 a.m.,"Sat, Jun 17",1:00 p.m.,12:47 p.m.,"Sat, Jun 17",early,"{'5141','STATUS','Arrived Gate 13 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:28 a.m.','DEPARTURE','Actual date:','Sat, Jun 17','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:47 p.m.','ARRIVAL','Actual date:','Sat, Jun 17'}"
Sun Jun 18 16:00:01 UTC 2017,5001,Arrived Gate 13 Minutes Early,1:30 p.m.,1:22 p.m.,"Sat, Jun 17",2:04 p.m.,1:51 p.m.,"Sat, Jun 17",early,"{'5001','STATUS','Arrived Gate 13 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:22 p.m.','DEPARTURE','Actual date:','Sat, Jun 17','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:51 p.m.','ARRIVAL','Actual date:','Sat, Jun 17'}"
Sun Jun 18 16:00:01 UTC 2017,5109,Arrived Gate 2 Minutes Early,6:00 a.m.,6:02 a.m.,"Sat, Jun 17",6:29 a.m.,6:27 a.m.,"Sat, Jun 17",early,"{'5109','STATUS','Arrived Gate 2 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','6:02 a.m.','DEPARTURE','Actual date:','Sat, Jun 17','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:27 a.m.','ARRIVAL','Actual date:','Sat, Jun 17'}"
Mon Jun 19 16:00:01 UTC 2017,5061,Arrived Gate 7 Minutes Early,9:10 p.m.,9:03 p.m.,"Sun, Jun 18",11:36 p.m.,11:29 p.m.,"Sun, Jun 18",early,"{'5061','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:03 p.m.','DEPARTURE','Actual date:','Sun, Jun 18','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:29 p.m.','ARRIVAL','Actual date:','Sun, Jun 18'}"
Mon Jun 19 16:00:01 UTC 2017,5141,Arrived Gate 12 Minutes Early,10:34 a.m.,10:29 a.m.,"Sun, Jun 18",1:00 p.m.,12:48 p.m.,"Sun, Jun 18",early,"{'5141','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:29 a.m.','DEPARTURE','Actual date:','Sun, Jun 18','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:48 p.m.','ARRIVAL','Actual date:','Sun, Jun 18'}"
Mon Jun 19 16:00:01 UTC 2017,5001,Arrived Gate 3 Minutes Late,1:30 p.m.,,,2:04 p.m.,2:07 p.m.,"Sun, Jun 18",late,"{'5001','STATUS','Arrived Gate 3 Minutes Late','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Scheduled date:','Sun, Jun 18','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','2:07 p.m.','ARRIVAL','Actual date:','Sun, Jun 18'}"
Mon Jun 19 16:00:01 UTC 2017,5109,Arrived Gate 8 Minutes Early,6:00 a.m.,5:56 a.m.,"Sun, Jun 18",6:29 a.m.,6:21 a.m.,"Sun, Jun 18",early,"{'5109','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:56 a.m.','DEPARTURE','Actual date:','Sun, Jun 18','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:21 a.m.','ARRIVAL','Actual date:','Sun, Jun 18'}"
Tue Jun 20 16:00:01 UTC 2017,5061,Arrived Gate 8 Minutes Early,9:10 p.m.,9:07 p.m.,"Mon, Jun 19",11:36 p.m.,11:28 p.m.,"Mon, Jun 19",early,"{'5061','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:07 p.m.','DEPARTURE','Actual date:','Mon, Jun 19','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:28 p.m.','ARRIVAL','Actual date:','Mon, Jun 19'}"
Tue Jun 20 16:00:01 UTC 2017,5141,Arrived Gate 11 Minutes Early,10:34 a.m.,10:31 a.m.,"Mon, Jun 19",1:00 p.m.,12:49 p.m.,"Mon, Jun 19",early,"{'5141','STATUS','Arrived Gate 11 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:31 a.m.','DEPARTURE','Actual date:','Mon, Jun 19','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:49 p.m.','ARRIVAL','Actual date:','Mon, Jun 19'}"
Tue Jun 20 16:00:01 UTC 2017,5001,Arrived Gate 29 Minutes Late,1:30 p.m.,1:22 p.m.,"Mon, Jun 19",2:04 p.m.,2:33 p.m.,"Mon, Jun 19",late,"{'5001','STATUS','Arrived Gate 29 Minutes Late','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:22 p.m.','DEPARTURE','Actual date:','Mon, Jun 19','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','2:33 p.m.','ARRIVAL','Actual date:','Mon, Jun 19'}"
Tue Jun 20 16:00:01 UTC 2017,5109,Arrived Gate 4 Minutes Early,6:00 a.m.,5:54 a.m.,"Mon, Jun 19",6:29 a.m.,6:25 a.m.,"Mon, Jun 19",early,"{'5109','STATUS','Arrived Gate 4 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:54 a.m.','DEPARTURE','Actual date:','Mon, Jun 19','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:25 a.m.','ARRIVAL','Actual date:','Mon, Jun 19'}"
Wed Jun 21 16:00:01 UTC 2017,5061,Arrived Gate 38 Minutes Late,9:10 p.m.,9:46 p.m.,"Tue, Jun 20",11:36 p.m.,12:14 a.m.,"Wed, Jun 21",late,"{'5061','STATUS','Arrived Gate 38 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:46 p.m.','DEPARTURE','Actual date:','Tue, Jun 20','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:14 a.m.','ARRIVAL','Actual date:','Wed, Jun 21'}"
Wed Jun 21 16:00:01 UTC 2017,5141,Arrived Gate 3 Minutes Early,10:34 a.m.,10:31 a.m.,"Tue, Jun 20",1:00 p.m.,12:57 p.m.,"Tue, Jun 20",early,"{'5141','STATUS','Arrived Gate 3 Minutes Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:31 a.m.','DEPARTURE','Actual date:','Tue, Jun 20','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:57 p.m.','ARRIVAL','Actual date:','Tue, Jun 20'}"
Wed Jun 21 16:00:01 UTC 2017,5001,Arrived Gate 5 Minutes Early,1:30 p.m.,1:27 p.m.,"Tue, Jun 20",2:04 p.m.,1:59 p.m.,"Tue, Jun 20",early,"{'5001','STATUS','Arrived Gate 5 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:27 p.m.','DEPARTURE','Actual date:','Tue, Jun 20','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:59 p.m.','ARRIVAL','Actual date:','Tue, Jun 20'}"
Wed Jun 21 16:00:01 UTC 2017,5109,Arrived Gate 5 Minutes Early,6:00 a.m.,5:55 a.m.,"Tue, Jun 20",6:29 a.m.,6:24 a.m.,"Tue, Jun 20",early,"{'5109','STATUS','Arrived Gate 5 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:55 a.m.','DEPARTURE','Actual date:','Tue, Jun 20','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:24 a.m.','ARRIVAL','Actual date:','Tue, Jun 20'}"
Thu Jun 22 16:00:01 UTC 2017,5061,Arrived Gate 18 Minutes Early,9:10 p.m.,9:00 p.m.,"Wed, Jun 21",11:36 p.m.,11:18 p.m.,"Wed, Jun 21",early,"{'5061','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:00 p.m.','DEPARTURE','Actual date:','Wed, Jun 21','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:18 p.m.','ARRIVAL','Actual date:','Wed, Jun 21'}"
Thu Jun 22 16:00:01 UTC 2017,5141,Arrived Gate 1 Minute Early,10:34 a.m.,10:32 a.m.,"Wed, Jun 21",1:00 p.m.,12:59 p.m.,"Wed, Jun 21",early,"{'5141','STATUS','Arrived Gate 1 Minute Early','DEPARTURE','Scheduled time:','10:34 a.m.','DEPARTURE','Actual time:','10:32 a.m.','DEPARTURE','Actual date:','Wed, Jun 21','ARRIVAL','Scheduled time:','1:00 p.m.','ARRIVAL','Actual time:','12:59 p.m.','ARRIVAL','Actual date:','Wed, Jun 21'}"
Thu Jun 22 16:00:01 UTC 2017,5001,Delayed due to flight preparation (arrived gate 7 minutes late),1:30 p.m.,1:50 p.m.,"Wed, Jun 21",2:04 p.m.,2:11 p.m.,"Wed, Jun 21",late,"{'5001','STATUS','Delayed due to flight preparation (arrived gate 7 minutes late)','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:50 p.m.','DEPARTURE','Actual date:','Wed, Jun 21','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','2:11 p.m.','ARRIVAL','Actual date:','Wed, Jun 21'}"
Thu Jun 22 16:00:01 UTC 2017,5109,Arrived Gate 12 Minutes Early,6:00 a.m.,5:50 a.m.,"Wed, Jun 21",6:29 a.m.,6:17 a.m.,"Wed, Jun 21",early,"{'5109','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:50 a.m.','DEPARTURE','Actual date:','Wed, Jun 21','ARRIVAL','Scheduled time:','6:29 a.m.','ARRIVAL','Actual time:','6:17 a.m.','ARRIVAL','Actual date:','Wed, Jun 21'}"
